candidate_name,normalized_name,status,score,label,risk_category,book_class,confidence,topic,audience,problem,domain,template
Handwerk Bau Tagebuch Ratgeber bei Handwerk Bau Organisation: Routine fehlt,handwerk bau tagebuch ratgeber bei handwerk bau organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Tagebuch,,Handwerk Bau Organisation: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Tagebuch Hilfe bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau tagebuch hilfe bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Tagebuch,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Hilfe bei {problem}
Handwerk Bau Tagebuch Ratgeber bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau tagebuch ratgeber bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Tagebuch,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Checkliste Ratgeber bei Handwerk Bau Vorlagen: Routine fehlt,handwerk bau checkliste ratgeber bei handwerk bau vorlagen routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste,,Handwerk Bau Vorlagen: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Checkliste Hilfe bei Handwerk Bau Organisation: Routine fehlt,handwerk bau checkliste hilfe bei handwerk bau organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste,,Handwerk Bau Organisation: Routine fehlt,handwerk_bau,domain_aware:{topic} Hilfe bei {problem}
Handwerk Bau Checkliste Ratgeber bei Handwerk Bau Organisation: Routine fehlt,handwerk bau checkliste ratgeber bei handwerk bau organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste,,Handwerk Bau Organisation: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Checkliste Hilfe bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau checkliste hilfe bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Hilfe bei {problem}
Handwerk Bau Checkliste Ratgeber bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau checkliste ratgeber bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Checkliste Wochenplan Workbook Ratgeber bei Handwerk Bau Vorlagen: Routine fehlt,handwerk bau checkliste wochenplan workbook ratgeber bei handwerk bau vorlagen routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste Wochenplan Workbook,,Handwerk Bau Vorlagen: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Checkliste Wochenplan Workbook Hilfe bei Handwerk Bau Organisation: Routine fehlt,handwerk bau checkliste wochenplan workbook hilfe bei handwerk bau organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste Wochenplan Workbook,,Handwerk Bau Organisation: Routine fehlt,handwerk_bau,domain_aware:{topic} Hilfe bei {problem}
Handwerk Bau Checkliste Wochenplan Workbook Ratgeber bei Handwerk Bau Organisation: Routine fehlt,handwerk bau checkliste wochenplan workbook ratgeber bei handwerk bau organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste Wochenplan Workbook,,Handwerk Bau Organisation: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Checkliste Wochenplan Workbook Hilfe bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau checkliste wochenplan workbook hilfe bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste Wochenplan Workbook,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Hilfe bei {problem}
Handwerk Bau Checkliste Wochenplan Workbook Ratgeber bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau checkliste wochenplan workbook ratgeber bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Checkliste Wochenplan Workbook,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Dokumentation 30-Tage Leitfaden Ratgeber bei Handwerk Bau Vorlagen: Routine fehlt,handwerk bau dokumentation 30tage leitfaden ratgeber bei handwerk bau vorlagen routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Dokumentation 30-Tage Leitfaden,,Handwerk Bau Vorlagen: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Dokumentation 30-Tage Leitfaden Hilfe bei Handwerk Bau Organisation: Routine fehlt,handwerk bau dokumentation 30tage leitfaden hilfe bei handwerk bau organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Dokumentation 30-Tage Leitfaden,,Handwerk Bau Organisation: Routine fehlt,handwerk_bau,domain_aware:{topic} Hilfe bei {problem}
Handwerk Bau Dokumentation 30-Tage Leitfaden Ratgeber bei Handwerk Bau Organisation: Routine fehlt,handwerk bau dokumentation 30tage leitfaden ratgeber bei handwerk bau organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Dokumentation 30-Tage Leitfaden,,Handwerk Bau Organisation: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Handwerk Bau Dokumentation 30-Tage Leitfaden Hilfe bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau dokumentation 30tage leitfaden hilfe bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Dokumentation 30-Tage Leitfaden,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Hilfe bei {problem}
Handwerk Bau Dokumentation 30-Tage Leitfaden Ratgeber bei Handwerk Bau Wochenplan: Routine fehlt,handwerk bau dokumentation 30tage leitfaden ratgeber bei handwerk bau wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Handwerk Bau Dokumentation 30-Tage Leitfaden,,Handwerk Bau Wochenplan: Routine fehlt,handwerk_bau,domain_aware:{topic} Ratgeber bei {problem}
Fuehrung Team Planer Wochenplan Tracker Hilfe bei Fuehrung Team Vorlagen: Vorlagen fehlen,fuehrung team planer wochenplan tracker hilfe bei fuehrung team vorlagen vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,55,Fuehrung Team Planer Wochenplan Tracker,,Fuehrung Team Vorlagen: Vorlagen fehlen,fuehrung_team,domain_aware:{topic} Hilfe bei {problem}
Leinenführigkeit Hund Ratgeber bei Haustiere Hunde Thema 7: Routine fehlt,leinenfuehrigkeit hund ratgeber bei haustiere hunde thema 7 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Leinenführigkeit Hund,,Haustiere Hunde Thema 7: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Leinenführigkeit Hund Ratgeber bei Haustiere Hunde Thema 8: Routine fehlt,leinenfuehrigkeit hund ratgeber bei haustiere hunde thema 8 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Leinenführigkeit Hund,,Haustiere Hunde Thema 8: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Leinenführigkeit Hund Ratgeber bei Haustiere Hunde Thema 9: Routine fehlt,leinenfuehrigkeit hund ratgeber bei haustiere hunde thema 9 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Leinenführigkeit Hund,,Haustiere Hunde Thema 9: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Rückruftraining Hund Ratgeber bei Haustiere Hunde Thema 7: Routine fehlt,rueckruftraining hund ratgeber bei haustiere hunde thema 7 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund,,Haustiere Hunde Thema 7: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Rückruftraining Hund Ratgeber bei Haustiere Hunde Thema 8: Routine fehlt,rueckruftraining hund ratgeber bei haustiere hunde thema 8 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund,,Haustiere Hunde Thema 8: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Rückruftraining Hund Ratgeber bei Haustiere Hunde Thema 9: Routine fehlt,rueckruftraining hund ratgeber bei haustiere hunde thema 9 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund,,Haustiere Hunde Thema 9: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Rückruftraining Hund strukturierter Leitfaden Ratgeber bei Haustiere Hunde Thema 7: Routine fehlt,rueckruftraining hund strukturierter leitfaden ratgeber bei haustiere hunde thema 7 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund strukturierter Leitfaden,,Haustiere Hunde Thema 7: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Rückruftraining Hund strukturierter Leitfaden Hilfe bei Haustiere Hunde Thema 8: Routine fehlt,rueckruftraining hund strukturierter leitfaden hilfe bei haustiere hunde thema 8 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund strukturierter Leitfaden,,Haustiere Hunde Thema 8: Routine fehlt,haustiere_hunde,domain_aware:{topic} Hilfe bei {problem}
Rückruftraining Hund strukturierter Leitfaden Ratgeber bei Haustiere Hunde Thema 8: Routine fehlt,rueckruftraining hund strukturierter leitfaden ratgeber bei haustiere hunde thema 8 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund strukturierter Leitfaden,,Haustiere Hunde Thema 8: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Rückruftraining Hund strukturierter Leitfaden Hilfe bei Haustiere Hunde Thema 9: Routine fehlt,rueckruftraining hund strukturierter leitfaden hilfe bei haustiere hunde thema 9 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund strukturierter Leitfaden,,Haustiere Hunde Thema 9: Routine fehlt,haustiere_hunde,domain_aware:{topic} Hilfe bei {problem}
Rückruftraining Hund strukturierter Leitfaden Ratgeber bei Haustiere Hunde Thema 9: Routine fehlt,rueckruftraining hund strukturierter leitfaden ratgeber bei haustiere hunde thema 9 routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Rückruftraining Hund strukturierter Leitfaden,,Haustiere Hunde Thema 9: Routine fehlt,haustiere_hunde,domain_aware:{topic} Ratgeber bei {problem}
Katzeneingewöhnung Ratgeber bei Haustiere Katzen Thema 7: Vorlagen fehlen,katzeneingewoehnung ratgeber bei haustiere katzen thema 7 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung,,Haustiere Katzen Thema 7: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Katzeneingewöhnung Ratgeber bei Haustiere Katzen Thema 8: Vorlagen fehlen,katzeneingewoehnung ratgeber bei haustiere katzen thema 8 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung,,Haustiere Katzen Thema 8: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Katzeneingewöhnung Ratgeber bei Haustiere Katzen Thema 9: Vorlagen fehlen,katzeneingewoehnung ratgeber bei haustiere katzen thema 9 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung,,Haustiere Katzen Thema 9: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Haustiere Katzen Thema 10 30-Tage Journal Ratgeber bei Haustiere Katzen Thema 7: Vorlagen fehlen,haustiere katzen thema 10 30tage journal ratgeber bei haustiere katzen thema 7 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Haustiere Katzen Thema 10 30-Tage Journal,,Haustiere Katzen Thema 7: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Haustiere Katzen Thema 10 30-Tage Journal Hilfe bei Haustiere Katzen Thema 8: Vorlagen fehlen,haustiere katzen thema 10 30tage journal hilfe bei haustiere katzen thema 8 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Haustiere Katzen Thema 10 30-Tage Journal,,Haustiere Katzen Thema 8: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Hilfe bei {problem}
Haustiere Katzen Thema 10 30-Tage Journal Ratgeber bei Haustiere Katzen Thema 8: Vorlagen fehlen,haustiere katzen thema 10 30tage journal ratgeber bei haustiere katzen thema 8 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Haustiere Katzen Thema 10 30-Tage Journal,,Haustiere Katzen Thema 8: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Haustiere Katzen Thema 10 30-Tage Journal Hilfe bei Haustiere Katzen Thema 9: Vorlagen fehlen,haustiere katzen thema 10 30tage journal hilfe bei haustiere katzen thema 9 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Haustiere Katzen Thema 10 30-Tage Journal,,Haustiere Katzen Thema 9: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Hilfe bei {problem}
Haustiere Katzen Thema 10 30-Tage Journal Ratgeber bei Haustiere Katzen Thema 9: Vorlagen fehlen,haustiere katzen thema 10 30tage journal ratgeber bei haustiere katzen thema 9 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Haustiere Katzen Thema 10 30-Tage Journal,,Haustiere Katzen Thema 9: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Katzeneingewöhnung strukturierter Journal Ratgeber bei Haustiere Katzen Thema 7: Vorlagen fehlen,katzeneingewoehnung strukturierter journal ratgeber bei haustiere katzen thema 7 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung strukturierter Journal,,Haustiere Katzen Thema 7: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Katzeneingewöhnung strukturierter Journal Hilfe bei Haustiere Katzen Thema 8: Vorlagen fehlen,katzeneingewoehnung strukturierter journal hilfe bei haustiere katzen thema 8 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung strukturierter Journal,,Haustiere Katzen Thema 8: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Hilfe bei {problem}
Katzeneingewöhnung strukturierter Journal Ratgeber bei Haustiere Katzen Thema 8: Vorlagen fehlen,katzeneingewoehnung strukturierter journal ratgeber bei haustiere katzen thema 8 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung strukturierter Journal,,Haustiere Katzen Thema 8: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Katzeneingewöhnung strukturierter Journal Hilfe bei Haustiere Katzen Thema 9: Vorlagen fehlen,katzeneingewoehnung strukturierter journal hilfe bei haustiere katzen thema 9 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung strukturierter Journal,,Haustiere Katzen Thema 9: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Hilfe bei {problem}
Katzeneingewöhnung strukturierter Journal Ratgeber bei Haustiere Katzen Thema 9: Vorlagen fehlen,katzeneingewoehnung strukturierter journal ratgeber bei haustiere katzen thema 9 vorlagen fehlen,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Katzeneingewöhnung strukturierter Journal,,Haustiere Katzen Thema 9: Vorlagen fehlen,haustiere_katzen,domain_aware:{topic} Ratgeber bei {problem}
Hobbys Kreativ Arbeitsbuch Ratgeber bei Hobbys Kreativ Vorlagen: Routine fehlt,hobbys kreativ arbeitsbuch ratgeber bei hobbys kreativ vorlagen routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Arbeitsbuch,,Hobbys Kreativ Vorlagen: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Ratgeber bei {problem}
Hobbys Kreativ Arbeitsbuch Hilfe bei Hobbys Kreativ Organisation: Routine fehlt,hobbys kreativ arbeitsbuch hilfe bei hobbys kreativ organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Arbeitsbuch,,Hobbys Kreativ Organisation: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Hilfe bei {problem}
Hobbys Kreativ Arbeitsbuch Ratgeber bei Hobbys Kreativ Organisation: Routine fehlt,hobbys kreativ arbeitsbuch ratgeber bei hobbys kreativ organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Arbeitsbuch,,Hobbys Kreativ Organisation: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Ratgeber bei {problem}
Hobbys Kreativ Arbeitsbuch Hilfe bei Hobbys Kreativ Wochenplan: Routine fehlt,hobbys kreativ arbeitsbuch hilfe bei hobbys kreativ wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Arbeitsbuch,,Hobbys Kreativ Wochenplan: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Hilfe bei {problem}
Hobbys Kreativ Arbeitsbuch Ratgeber bei Hobbys Kreativ Wochenplan: Routine fehlt,hobbys kreativ arbeitsbuch ratgeber bei hobbys kreativ wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Arbeitsbuch,,Hobbys Kreativ Wochenplan: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Ratgeber bei {problem}
Hobbys Kreativ Checkliste Ratgeber bei Hobbys Kreativ Vorlagen: Routine fehlt,hobbys kreativ checkliste ratgeber bei hobbys kreativ vorlagen routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Checkliste,,Hobbys Kreativ Vorlagen: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Ratgeber bei {problem}
Hobbys Kreativ Checkliste Hilfe bei Hobbys Kreativ Organisation: Routine fehlt,hobbys kreativ checkliste hilfe bei hobbys kreativ organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Checkliste,,Hobbys Kreativ Organisation: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Hilfe bei {problem}
Hobbys Kreativ Checkliste Ratgeber bei Hobbys Kreativ Organisation: Routine fehlt,hobbys kreativ checkliste ratgeber bei hobbys kreativ organisation routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Checkliste,,Hobbys Kreativ Organisation: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Ratgeber bei {problem}
Hobbys Kreativ Checkliste Hilfe bei Hobbys Kreativ Wochenplan: Routine fehlt,hobbys kreativ checkliste hilfe bei hobbys kreativ wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Checkliste,,Hobbys Kreativ Wochenplan: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Hilfe bei {problem}
Hobbys Kreativ Checkliste Ratgeber bei Hobbys Kreativ Wochenplan: Routine fehlt,hobbys kreativ checkliste ratgeber bei hobbys kreativ wochenplan routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Checkliste,,Hobbys Kreativ Wochenplan: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Ratgeber bei {problem}
Hobbys Kreativ Starter Guide 30-Tage Leitfaden Ratgeber bei Hobbys Kreativ Vorlagen: Routine fehlt,hobbys kreativ starter guide 30tage leitfaden ratgeber bei hobbys kreativ vorlagen routine fehlt,needs_manual_review,33,REVIEW_REQUIRED,low,sachbuch,50,Hobbys Kreativ Starter Guide 30-Tage Leitfaden,,Hobbys Kreativ Vorlagen: Routine fehlt,hobbys_kreativ,domain_aware:{topic} Ratgeber bei {problem}
